filepath,ground_truth,system_verdict,final_score,score_Audio Forensics (ECAPA),score_Cross-Modal (Lip-Sync),score_Facial Biometric (Quality)
ru_109_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9974517673254013,1.0,0.9996209144592285,0.9904136061668396
ar_54_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9961117327213287,1.0,0.9994720816612244,0.985291600227356
ru_105_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9888289034366607,1.0,0.9998002648353577,0.9556351900100708
fr_10_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9953967064619065,0.99267578125,0.998354434967041,0.9944736361503601
fr_5_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.996794244647026,1.0,0.999433696269989,0.9880830645561218
en_40_to_ja_Vall_label_fake.npz,Fake,Deepfake,0.9968241572380065,0.99462890625,0.9989757537841797,0.9964549541473389
es_19_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.6379370510578155,1.0,0.10151585191488266,0.98932284116745
en_84_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9979388773441314,1.0,0.9985685348510742,0.9940458536148071
en_37_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.669779360294342,0.06097412109375,0.9997219443321228,0.9941985607147217
es_102_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9969915628433228,1.0,0.9977428913116455,0.9915776252746582
zh_22_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9978675007820129,1.0,0.9996169805526733,0.9920828342437744
fr_32_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9668052226305008,1.0,0.9895278811454773,0.8839762806892395
en_124_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.7569461861625314,1.0,0.9928501844406128,0.039224449545145035
ja_10_to_zh_Vall_label_fake.npz,Fake,Real,0.35260244980454447,0.34130859375,0.021300526335835457,0.8984969258308411
ru_17_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9983357191085815,1.0,0.9998575448989868,0.9935708045959473
ru_61_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9970977365970611,1.0,0.9993460774421692,0.9894372224807739
en_42_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9985525786876679,1.0,0.9994946718215942,0.9950188398361206
ar_36_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9789233177900314,1.0,0.9675776362419128,0.9675690531730652
en_47_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.992130920290947,1.0,0.9961352348327637,0.974707305431366
es_53_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9983159333467484,1.0,0.9998216032981873,0.9935491681098938
en_45_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.9957115024328231,0.990234375,0.9996190071105957,0.9971274733543396
es_118_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9991017252206802,1.0,0.9997718930244446,0.9967718720436096
fr_58_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9976861625909805,1.0,0.9979329109191895,0.994051992893219
en_91_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9516347795724869,1.0,0.8895469307899475,0.9832640290260315
zh_88_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9989024490118027,1.0,0.9996868371963501,0.9961108565330505
fr_62_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9888153940439224,1.0,0.9761383533477783,0.9934402108192444
fr_99_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9954888224601746,0.99853515625,0.998426079750061,0.9865243434906006
fr_83_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9970997512340545,0.99951171875,0.9982031583786011,0.9919575452804565
fr_38_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.6494348376989365,0.0038089752197265625,0.9986794590950012,0.9945196509361267
es_74_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9913911759853363,1.0,0.9875969290733337,0.9854096174240112
fr_29_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9992626935243607,1.0,0.9993680119514465,0.9980619549751282
en_73_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9969159603118897,1.0,0.9968708157539368,0.9926705360412598
en_18_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9989080846309661,1.0,0.9996684789657593,0.9961627721786499
es_78_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9988404124975204,1.0,0.9993651509284973,0.9963774085044861
ar_71_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9960575252771378,1.0,0.9984797835350037,0.9866624474525452
zh_112_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9984798341989517,0.99951171875,0.999495267868042,0.9954105019569397
ar_23_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.6993682235479355,0.1444091796875,0.9994458556175232,0.9961866736412048
es_8_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9938591688871383,1.0,0.9987425208091736,0.9774486422538757
es_62_to_en_Bark_label_fake.npz,Fake,Deepfake,0.8237680673599244,0.5,0.999833345413208,0.9953389167785645
fr_84_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9980911552906037,1.0,0.9994707703590393,0.9932113885879517
ru_73_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9966415822505951,0.99951171875,0.9994615912437439,0.9881113767623901
ja_42_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9956206530332565,1.0,0.998989999294281,0.9840986132621765
zh_15_to_en_Vall_label_fake.npz,Fake,Deepfake,0.6475706011056901,2.372264862060547e-05,0.9997497200965881,0.9906496405601501
zh_14_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9961331278085709,1.0,0.9993593096733093,0.9855576157569885
ru_4_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9961185127496719,1.0,0.9998219609260559,0.9847589135169983
es_86_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9886134028434753,0.99951171875,0.999224066734314,0.956378698348999
fr_23_label_real.npz,Real,Real,0.00912722568027675,0.0,0.0007027223473414779,0.03538454696536064
ru_23_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9888469338417053,1.0,0.9755471348762512,0.9945123195648193
fr_90_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9893293529748917,0.99951171875,0.9989445805549622,0.9596896767616272
zh_4_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9983089447021485,1.0,0.9991146922111511,0.994652271270752
es_68_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9984350591897965,1.0,0.9994511008262634,0.9946184754371643
fr_27_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9980675011873246,1.0,0.9998031258583069,0.9925850033760071
es_25_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9991847455501557,1.0,0.9995766282081604,0.9974163770675659
fr_76_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9969198882579804,1.0,0.9987725615501404,0.9896434545516968
ja_22_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9834015727043152,1.0,0.9722501039505005,0.97800612449646
es_83_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9949853479862213,1.0,0.9990876913070679,0.9814010858535767
es_54_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9983217269182205,1.0,0.9996781349182129,0.9938018918037415
en_121_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9966767013072968,1.0,0.998645007610321,0.9888747930526733
ru_51_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.998142632842064,1.0,0.9991710186004639,0.9938969016075134
ru_104_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9869822114706039,1.0,0.9996310472488403,0.9485191702842712
es_54_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9987205445766449,1.0,0.9997625946998596,0.9952620267868042
fr_57_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9942490041255951,0.990234375,0.9962426424026489,0.9966796636581421
ru_86_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9986896991729737,1.0,0.9997619986534119,0.9951395988464355
ja_2_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9986233443021775,1.0,0.9995903372764587,0.9951488375663757
fr_34_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9981732606887818,1.0,0.997962474822998,0.9959530830383301
ru_56_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9853883355855941,0.970703125,0.9991672039031982,0.9839014410972595
en_93_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.6437946796417237,0.0,0.9909794330596924,0.9896116256713867
en_126_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9938809245824813,1.0,0.9974568486213684,0.9795927405357361
es_86_label_real.npz,Real,Real,0.0004376017401227728,0.0,7.985365664353594e-05,0.0016226411098614335
ja_55_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9956179738044739,1.0,0.9962414503097534,0.98848557472229
ru_26_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9834824949502945,1.0,0.9710986018180847,0.9801722168922424
ar_21_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.6489246100187303,0.0008797645568847656,0.9984960556030273,0.9968730807304382
en_32_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9990350633859635,1.0,0.9991525411605835,0.9974961876869202
zh_126_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9972045451402665,1.0,0.9999065399169922,0.9889677166938782
en_49_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9985660165548325,1.0,0.999840259552002,0.9945196509361267
fr_20_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9992833137512207,1.0,0.9998053908348083,0.9974446296691895
en_127_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9983859568834306,0.99853515625,0.9995218515396118,0.996359646320343
ja_17_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9968747556209564,1.0,0.9985920786857605,0.9897516965866089
ru_115_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9988160103559494,1.0,0.9992849230766296,0.9964081645011902
es_120_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9556934505701065,0.99658203125,0.8953085541725159,0.9950652718544006
en_50_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.996750357747078,1.0,0.9998487234115601,0.9872434735298157
es_121_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.7581066014245152,1.0,0.9986612796783447,0.03456835821270943
en_68_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9990293741226196,1.0,0.9987720847129822,0.998082160949707
es_55_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9976814687252045,1.0,0.9993696808815002,0.9917343854904175
ru_99_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9862642526626587,1.0,0.9995425939559937,0.9457888603210449
en_25_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.8054464310407639,1.0,0.5154136419296265,0.9971238970756531
en_10_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9962896317243576,1.0,0.9967130422592163,0.9904176592826843
en_75_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9945371270179748,1.0,0.9962349534034729,0.9841725826263428
en_96_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9489991217851639,0.86572265625,0.9992287158966064,0.9852188229560852
zh_79_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9984348088502883,1.0,0.9998294115066528,0.994012176990509
ru_88_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9968697369098664,1.0,0.9996200799942017,0.9880868196487427
zh_129_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9882647812366485,1.0,0.9817376136779785,0.9822789430618286
zh_129_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9875267446041107,0.99755859375,0.9773040413856506,0.9898384809494019
fr_28_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9980942636728287,1.0,0.9997321963310242,0.992805540561676
ru_100_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9952881038188934,1.0,0.9997058510780334,0.9816230535507202
es_116_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9984797805547714,1.0,0.9998800754547119,0.9941110014915466
zh_96_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.5290383875370026,1.0,0.1081460639834404,0.5431198477745056
zh_5_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9333812028169632,0.82861328125,0.9869939684867859,0.9942758679389954
en_79_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.7639863917604088,1.0,0.9989651441574097,0.057601336389780045
ru_131_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9038327366113663,1.0,0.7711838483810425,0.9814367890357971
es_69_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9987737715244294,1.0,0.9995173215866089,0.9958673715591431
zh_44_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9986295729875565,1.0,0.9994651675224304,0.9953740239143372
en_46_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9987607151269913,1.0,0.9996292591094971,0.9956360459327698
zh_74_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9814778059720993,1.0,0.9916360378265381,0.9392935633659363
ru_92_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9956715792417526,1.0,0.9992579817771912,0.9838735461235046
ar_33_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9894973397254944,0.9775390625,0.9990598559379578,0.9909389019012451
es_96_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9968088865280151,1.0,0.9992400407791138,0.9884514808654785
en_78_label_real.npz,Real,Real,0.002575445279944688,0.00399017333984375,0.0001226644089911133,0.004519275389611721
fr_6_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.998161256313324,1.0,0.9997898936271667,0.9929811954498291
ar_54_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9978480607271194,1.0,0.9994914531707764,0.9922059178352356
ar_3_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9946677535772324,1.0,0.9937799572944641,0.9886230826377869
es_10_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9960261642932892,0.99951171875,0.9986190795898438,0.9869977235794067
ru_26_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9846459597349166,1.0,0.9670397043228149,0.9913203120231628
fr_43_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9929321318864822,1.0,0.9844264388084412,0.9966462254524231
zh_58_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9948449552059173,1.0,0.9961607456207275,0.9855226278305054
zh_10_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.999170258641243,1.0,0.9996590614318848,0.9972265362739563
ru_113_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9982097178697587,1.0,0.999790608882904,0.9931738972663879
ja_14_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9969945609569549,1.0,0.9979265928268433,0.9912956953048706
ja_43_label_real.npz,Real,Real,0.07153609022498131,2.6226043701171875e-06,0.13679885864257812,0.06726251542568207
zh_81_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9987673878669738,1.0,0.9999325275421143,0.9951775074005127
fr_61_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9977118790149688,1.0,0.9994860887527466,0.991669774055481
zh_117_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9981975018978119,0.99755859375,0.9996640682220459,0.9967454671859741
fr_17_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.996803805232048,0.99951171875,0.9962567090988159,0.9938880801200867
en_96_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.7389370173215866,0.267333984375,0.9989436268806458,0.9831706881523132
fr_106_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9987540990114212,1.0,0.9999022483825684,0.9951727986335754
fr_61_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9967650294303894,1.0,0.9997647404670715,0.9874365329742432
ru_60_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9957391113042832,1.0,0.9993137121200562,0.9840545058250427
es_2_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9922269433736801,1.0,0.9901995062828064,0.9845885634422302
ar_41_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.998656815290451,1.0,0.9997382760047913,0.9950460195541382
en_30_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9771008402109146,1.0,0.946517288684845,0.9939756989479065
zh_64_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9972500771284103,1.0,0.9984081387519836,0.9915472865104675
zh_27_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9972155928611756,1.0,0.9978468418121338,0.9923074245452881
ar_67_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.8046369343996048,0.4501953125,0.9998875856399536,0.9884541630744934
zh_56_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9987082302570343,1.0,0.999087929725647,0.996292233467102
ja_23_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9857830792665482,1.0,0.9690616726875305,0.9926336407661438
zh_75_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.7530478345230222,1.0,0.9984025359153748,0.01474728062748909
ar_41_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9762008249759674,0.9384765625,0.999478280544281,0.99177086353302
en_31_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9769977003335952,1.0,0.945328414440155,0.9954653382301331
en_71_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9975386381149292,1.0,0.999724805355072,0.9905948638916016
zh_80_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9991611689329147,1.0,0.9999308586120605,0.9967553019523621
zh_71_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9957771271467208,1.0,0.999262273311615,0.9842888712882996
zh_94_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9926321744918823,1.0,0.998740017414093,0.9725446701049805
ru_21_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9993447214365005,1.0,0.9996823072433472,0.9978871941566467
fr_46_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9981408834457397,1.0,0.9990482926368713,0.9940862655639648
ja_45_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9962425142526626,1.0,0.9995880722999573,0.985629141330719
es_41_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9936407625675201,1.0,0.9990512728691101,0.9760810136795044
ar_49_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.7445491458289325,1.0,0.9809625148773193,0.008656559512019157
ru_114_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9982861667871475,1.0,0.9994391798973083,0.9940419793128967
fr_51_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9946411579847336,1.0,0.9922103881835938,0.9910280108451843
fr_69_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.998899507522583,1.0,0.9998332262039185,0.9958648681640625
fr_113_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9982141435146332,1.0,0.9996389150619507,0.9934343099594116
en_124_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9237699300050735,0.99658203125,0.980024516582489,0.7318256497383118
fr_91_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.998600423336029,1.0,0.9979165196418762,0.9977352619171143
fr_18_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9993552207946778,1.0,0.9996102452278137,0.998044490814209
ru_85_label_real.npz,Real,Real,0.0006716087489621713,0.0,4.437656752998009e-05,0.0026154324878007174
en_62_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9911344081163407,1.0,0.9945027828216553,0.9733331799507141
ar_30_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9967234194278717,1.0,0.9997537732124329,0.9872876405715942
en_68_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9977122098207474,1.0,0.9995112419128418,0.9916308522224426
fr_64_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9961778432130813,1.0,0.9947109222412109,0.9931738972663879
ru_13_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9975116729736329,1.0,0.9952538013458252,0.9976406097412109
ja_4_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9975613415241241,1.0,0.9997096657752991,0.9907099008560181
en_87_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9953669667243957,1.0,0.9958791732788086,0.9880611896514893
en_119_to_ja_Vall_label_fake.npz,Fake,Deepfake,0.6738530784845352,0.072265625,0.9998811483383179,0.9944306015968323
fr_107_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9973267525434494,1.0,0.9990504384040833,0.9908263087272644
fr_34_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9986879259347916,1.0,0.9988226294517517,0.9966354966163635
es_55_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.997738602757454,1.0,0.9994294047355652,0.9918673634529114
ar_56_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9762029945850372,1.0,0.999082088470459,0.9062806367874146
ja_37_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9976454138755798,1.0,0.9998056292533875,0.9908926486968994
fr_33_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9987418115139007,1.0,0.9997174143791199,0.9954193830490112
fr_114_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9864723175764083,0.99951171875,0.9698250889778137,0.9948527216911316
fr_71_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9957690477371216,1.0,0.9919883012771606,0.9958949089050293
es_96_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.99740050137043,1.0,0.9992073178291321,0.9908702969551086
zh_24_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9974956840276719,1.0,0.9994598031044006,0.9908470511436462
fr_107_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9821164965629577,1.0,0.9992077946662903,0.9297335147857666
ru_19_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.998388123512268,1.0,0.9981437921524048,0.9965224266052246
fr_13_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9981144338846206,1.0,0.9997987151145935,0.9927797913551331
zh_62_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9961708098649978,1.0,0.9945282340049744,0.9934380650520325
ru_118_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9985717743635177,1.0,0.9982243180274963,0.9971281886100769
ar_56_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.979868221282959,1.0,0.9996111989021301,0.9200949668884277
fr_94_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9983739405870438,1.0,0.9993607401847839,0.9945185780525208
ar_33_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9980370730161667,1.0,0.9986304044723511,0.994339644908905
zh_13_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9974636793136596,1.0,0.9998828172683716,0.9900422096252441
zh_127_label_real.npz,Real,Real,0.0022523129358887673,0.0,0.0038356033619493246,0.0028722863644361496
en_83_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9973438590764999,1.0,0.9990456700325012,0.9909023642539978
ar_41_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.6515429556369782,0.008880615234375,0.9996603727340698,0.9942823648452759
ru_96_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9947798669338226,1.0,0.9996020197868347,0.979756236076355
es_102_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9971641540527344,1.0,0.9989697933197021,0.9903049468994141
zh_48_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9979307711124421,0.99853515625,0.9998347759246826,0.9940382242202759
en_14_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.996849662065506,1.0,0.9993651509284973,0.9884144067764282
en_96_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9352106839418411,0.86181640625,0.9993783235549927,0.9352944493293762
fr_112_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9954112559556961,1.0,0.9973992109298706,0.9858062863349915
ar_42_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.7510473242495209,1.0,0.9989000558853149,0.005949207581579685
en_23_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9988597512245179,1.0,0.9992493987083435,0.9966399669647217
zh_39_to_en_Vall_label_fake.npz,Fake,Deepfake,0.8424913257360458,0.56103515625,0.9993264675140381,0.9855937361717224
es_115_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9986471980810165,0.99951171875,0.9999116659164429,0.9954137206077576
zh_2_to_ja_Vall_label_fake.npz,Fake,Deepfake,0.7296907037496567,0.232177734375,0.9994982481002808,0.9945167899131775
fr_66_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9974527180194854,1.0,0.998925507068634,0.9915300607681274
ja_41_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.995881712436676,1.0,0.9990492463111877,0.9850480556488037
en_3_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9934260964393615,1.0,0.9856545329093933,0.996657133102417
en_74_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9945844084024429,1.0,0.9943180680274963,0.9874287247657776
ja_42_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9983113616704941,1.0,0.9995463490486145,0.9939712882041931
en_9_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9985935121774674,1.0,0.9993435740470886,0.9954243302345276
ru_92_label_real.npz,Real,Real,0.000513624181621708,0.0,1.8087921489495784e-05,0.0020255560521036386
zh_97_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9247025668621063,1.0,0.8158891797065735,0.9933875799179077
es_76_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9355301350355149,1.0,0.8699862360954285,0.9501425623893738
es_95_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9965461313724517,1.0,0.9997498393058777,0.9865847826004028
en_85_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9980101168155671,1.0,0.9981738328933716,0.9949623346328735
fr_107_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9968788415193558,1.0,0.9990493655204773,0.9890363812446594
zh_49_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9992055654525757,1.0,0.9998559951782227,0.9970526695251465
fr_46_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9856906861066819,0.99951171875,0.9674725532531738,0.9954902529716492
es_17_label_real.npz,Real,Real,0.00188622611167375,0.0,9.581764606991783e-05,0.007391596212983131
zh_2_to_en_Vall_label_fake.npz,Fake,Deepfake,0.6468165040016175,0.0007381439208984375,0.9994719624519348,0.9870774745941162
fr_55_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9950853437185287,1.0,0.9936214089393616,0.9905471205711365
fr_23_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9965483248233795,1.0,0.9989411234855652,0.9878875017166138
zh_106_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9969272166490555,1.0,0.9994358420372009,0.9886115193367004
ja_16_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.7265039294958116,0.22900390625,0.9968881011009216,0.9903892874717712
en_37_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9985485970973969,1.0,0.9996775388717651,0.9947103261947632
es_67_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.998712295293808,1.0,0.9998841285705566,0.9950345754623413
en_28_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9808303326368332,1.0,0.9539487957954407,0.9970032572746277
